game,move,expl_rate
0,1,0.9358307849133537
0,3,0.925129655822725
0,5,0.9212689020381324
0,7,0.833012202954398
0,9,0.8706172839506174
0,11,0.7345545977011478
0,13,0.6891630382196408
0,15,0.983739837398374
0,17,0.8031835205992516
1,0,0.9282077393075356
1,2,0.9307877813504826
1,4,0.9658602150537635
1,6,0.9248792270531401
1,8,0.9528619528619529
1,10,1.0
1,12,0.9444444444444445
2,0,0.939228159457167
2,2,0.9371980676328503
2,4,0.912553366174056
2,6,0.9188689505165851
2,8,0.8849408811143501
2,10,0.8902334720295886
2,12,0.8482891466445739
2,14,0.8592948717948717
2,16,0.8302774234693874
2,18,0.8422566371681415
2,20,0.8888888888888888
3,1,0.9298626174981922
3,3,0.9040413533834583
3,5,0.8966124314961522
3,7,0.8477291258969335
3,9,0.8829333333333332
3,11,0.8398245347127128
3,13,0.8306054215145122
3,15,0.8019400352733692
3,17,0.9128220693376511
3,19,1.0
3,21,0.9841269841269842
3,23,1.0
3,25,1.0
3,27,0.921074646074646
3,29,1.0
3,31,0.926543074980575
3,33,1.0
4,0,0.9708599857853589
4,2,0.9652199444800343
4,4,0.9531990521327012
4,6,0.9241684359518748
4,8,0.88704974271012
4,10,0.8202570921985815
4,12,0.8720850147968806
4,14,0.7708333333333336
5,1,0.9316378066378063
5,3,0.9356705620478574
5,5,0.9319842608206858
5,7,0.8915750915750914
5,9,0.8805293501048215
5,11,0.9166666666666666
5,13,0.9722222222222223
5,15,0.9861111111111112
5,17,0.8842704919937717
5,19,0.9764705882352942
5,21,0.9272727272727274
6,1,0.9363095238095238
6,3,0.9263888888888885
6,5,0.9362506753106429
6,7,0.8816939890710384
6,9,0.7962239583333316
6,11,0.7388451443569558
6,13,0.8756383712905457
6,15,0.8185279187817266
7,0,0.9228547854785479
7,2,0.9417602996254681
7,4,0.9216981132075471
7,6,0.9667210440456773
7,8,0.9307116104868918
7,10,0.8905398712233782
7,12,0.8484848484848487
8,0,0.9600987091875475
8,2,0.967829457364341
8,4,0.9396678424456202
8,6,0.9388260254596889
8,8,1.0
9,0,0.9710858585858586
9,2,0.9669990503323838
9,4,0.9365451388888889
9,6,0.914435946462715
9,8,0.845299145299145
9,10,0.8365600448933774
9,12,0.9342105263157895
